0,-1
1,-1
2,-1
3,0
5,0
6,2
7,2
8,0
9,2
10,0
12,0
15,2
17,2
19,2
20,0
22,6
23,0
24,0
25,0
26,2
27,0
28,0
30,0
39,2
40,0
43,2
45,43
47,2
48,47
51,2
53,0
55,2
56,55
57,55
58,57
59,58
60,58
63,60
64,57
65,56
70,60
74,56
75,57
77,58
78,77
79,55
80,79
81,79
82,79
83,56
84,57
85,79
86,56
87,79
88,2
89,57
90,57
91,56
92,79
93,2
94,93
95,93
96,93
97,2
98,55
